method,p_value,statistic,effect_size,mutual_info,impact,n,f1_type,f2_type,outcome_type,feature_1,feature_2,outcome,significant,bonferroni,rank,cumulative_pct
chi2,0.03507990509326161,8.666,0.0,0.0,0.0015,3000,cat,num,cat,OrgLevel,StartYear,is_minority_dept,True,False,547,99.99359842078566
chi2,0.030852749850414543,7.1858,0.0,0.0,0.0015,3000,cat,cat,cat,Generation,SpanOfControl,PayZone_encoded,True,False,548,99.99363798555211
chi2,0.03556925265698775,75.7423,0.0,0.0009,0.0014,3000,num,cat,cat,TenureVsAvg,IsIC,is_terminated,True,False,549,99.9936749126675
chi2,0.27874551090636945,16.6535,0.0,0.0025,0.0014,3000,cat,num,cat,CareerStage,StartYear,is_terminated,False,False,550,99.99371183978288
chi2,0.04332456155280121,19.4373,0.0,0.0,0.0014,3000,cat,cat,cat,ExitQuarter,DepartmentType,SeniorityLevel,True,False,551,99.99374876689824
chi2,0.04134527812097336,5.4171,0.0,0.0,0.0014,3000,cat,cat,cat,ExitQuarter,GenderCode,is_terminated,True,False,552,99.99378569401361
chi2,0.04116790675844749,17.4073,0.0,0.0,0.0014,3000,cat,cat,cat,ExitQuarter,RaceDesc,PerfScore,True,False,553,99.993822621129
chi2,0.07868152030744788,5.6284,0.0,0.0013,0.0014,3000,cat,cat,cat,JobFamily,SpanOfControl,SeniorityLevel,False,False,554,99.99385954824436
chi2,0.03556925265698775,75.7423,0.0,0.0009,0.0014,3000,num,cat,cat,TenureYears,IsIC,is_terminated,True,False,555,99.99389647535973
chi2,0.038235462677755544,7.3717,0.0,0.0,0.0014,3000,cat,cat,cat,DivisionGroup,IsIC,PayZone_encoded,True,False,556,99.9939334024751
chi2,0.3494344433185313,4.5888,0.0,0.003,0.0014,3000,cat,cat,cat,SpanOfControl,ExitQuarter,PayZone_encoded,False,False,557,99.99397032959048
chi2,0.04538046195227928,5.7756,0.0,0.0,0.0013,3000,cat,cat,cat,DivisionGroup,OrgLevel,is_minority_dept,True,False,558,99.99400461905475
chi2,0.047668738554719564,14.8503,0.0,0.0,0.0013,3000,cat,cat,cat,CareerStage,RaceDesc,SeniorityLevel,True,False,559,99.99403890851902
chi2,0.05418441546642728,2.2687,0.0,0.0,0.0013,3000,cat,cat,cat,IsExecutive,IsManager,PayZone_encoded,False,False,560,99.99407319798328
chi2,0.05104592612280059,14.3403,0.0,0.0,0.0013,3000,cat,cat,cat,DivisionGroup,ExitQuarter,PayZone_encoded,False,False,561,99.99410748744756
chi2,0.05352136539707437,4100.1749,0.0,0.0,0.0013,3000,num,cat,cat,TenureDays,DivisionGroup,is_terminated,False,False,562,99.99414177691183
chi2,0.05041631206549291,125.2422,0.0,0.0,0.0013,3000,cat,cat,cat,DivisionGroup,IntersectionalID,PerfScore,False,False,563,99.9941760663761
chi2,0.8720853970956834,6.7703,0.0,0.0213,0.0013,3000,cat,cat,cat,CareerStage,PerfScore,is_terminated,False,False,564,99.99421035584037
chi2,0.05584659234421487,20.751,0.0,0.0,0.0013,3000,num,cat,cat,DeptDiversityScore,RaceDesc,is_terminated,False,False,565,99.99424464530463
chi2,0.054578905613888055,16.9709,0.0,0.0,0.0013,3000,cat,cat,cat,CareerStage,ExitQuarter,is_terminated,False,False,566,99.9942789347689
chi2,0.055719767788469494,13.8081,0.0,0.0,0.0013,3000,cat,cat,cat,StartQuarter,RaceDesc,PerfScore,False,False,567,99.99431322423317
chi2,0.11735668747961006,3.7285,0.0,0.0014,0.0013,3000,cat,cat,cat,CareerStage,IsExecutive,PayZone_encoded,False,False,568,99.99434751369743
chi2,0.04909852904905591,8.7717,0.0,0.0,0.0013,3000,num,cat,cat,StartYear,GenderCode,is_minority_dept,True,False,569,99.99438180316172
chi2,0.0485734791551492,11.4682,0.0,0.0,0.0013,3000,cat,cat,cat,SeniorityLevel,DivisionGroup,PayZone_encoded,True,False,570,99.99441609262598
chi2,0.046649184051365145,18.4102,0.0,0.0,0.0013,3000,cat,cat,cat,ExitQuarter,RaceDesc,PayZone_encoded,True,False,571,99.99445038209025
chi2,0.060871205878697446,6.9224,0.0,0.0,0.0012,3000,cat,cat,cat,DivisionGroup,OrgLevel,SeniorityLevel,False,False,572,99.99448203390344
chi2,0.06631767953126319,4.0917,0.0,0.0,0.0012,3000,cat,cat,cat,OrgLevel,ExitQuarter,SeniorityLevel,False,False,573,99.9945136857166
chi2,0.07038478126064025,27.5713,0.0,0.0,0.0012,3000,num,cat,cat,StartYear,DepartmentType,is_terminated,False,False,574,99.99454533752979
chi2,0.06809777502913454,4.2244,0.0,0.0,0.0012,3000,cat,cat,cat,OrgLevel,DepartmentType,PerfScore,False,False,575,99.99457698934296
chi2,0.39359191433394375,19.9167,0.0,0.003,0.0012,3000,cat,num,cat,Region,StartYear,is_minority_dept,False,False,576,99.99460864115613
chi2,0.06785294054038386,13.209,0.0,0.0,0.0012,3000,cat,cat,cat,StartQuarter,RaceDesc,is_minority_dept,False,False,577,99.99464029296932
chi2,0.3846000698008889,3.6088,0.0,0.003,0.0012,3000,cat,cat,cat,SpanOfControl,ExitQuarter,SeniorityLevel,False,False,578,99.9946719447825
chi2,0.3957185882723869,4.1983,0.0,0.003,0.0012,3000,cat,cat,cat,SpanOfControl,ExitQuarter,is_terminated,False,False,579,99.99470359659567
chi2,0.0650309712796279,237.3579,0.0,0.0,0.0012,3000,cat,cat,cat,IntersectionalID,ExitQuarter,PayZone_encoded,False,False,580,99.99473524840884
chi2,0.07037240422828621,16.4765,0.0,0.0,0.0012,3000,cat,cat,cat,Generation,StartQuarter,is_minority_dept,False,False,581,99.99476690022203
chi2,0.4064333993068536,5.5003,0.0,0.003,0.0012,3000,cat,cat,cat,SpanOfControl,ExitQuarter,is_minority_dept,False,False,582,99.9947985520352
chi2,0.8440880404201647,4.4863,0.0,0.0167,0.0012,3000,cat,num,cat,SpanOfControl,ExitYear,is_minority_dept,False,False,583,99.99483020384838
chi2,0.6666463784172174,7.2098,0.0,0.0069,0.0012,3000,cat,cat,cat,DivisionGroup,StartQuarter,PayZone_encoded,False,False,584,99.99486185566157
chi2,0.08691252216035855,7.9693,0.0,0.0,0.0011,3000,cat,cat,cat,DivisionGroup,IsIC,is_minority_dept,False,False,585,99.99489086982364
chi2,0.6848093475078407,1.1594,0.0,0.0065,0.0011,3000,cat,cat,cat,OrgLevel,PerfScore,is_minority_dept,False,False,586,99.99491988398572
chi2,0.8258045922863633,14.6169,0.0,0.0133,0.0011,3000,cat,num,cat,Generation,ExitYear,is_terminated,False,False,587,99.99494889814778
chi2,0.08717351505132397,22.2322,0.0,0.0,0.0011,3000,cat,cat,cat,CareerStage,ExitQuarter,SeniorityLevel,False,False,588,99.99497791230986
chi2,0.0867639513364935,14.0227,0.0,0.0,0.0011,3000,cat,cat,cat,CareerStage,DivisionGroup,PerfScore,False,False,589,99.99500692647194
chi2,0.07684153393859867,4.8277,0.0,0.0,0.0011,3000,cat,cat,cat,IsManager,StartQuarter,is_terminated,False,False,590,99.99503594063401
chi2,0.08858508336985728,1.639,0.0,0.0,0.0011,3000,cat,cat,cat,IsManager,SpanOfControl,PayZone_encoded,False,False,591,99.99506495479609
chi2,0.07735598433717762,1.0399,0.0,0.0001,0.0011,3000,cat,cat,cat,IsManager,OrgLevel,PerfScore,False,False,592,99.99509396895816
chi2,0.0825808571137404,7.8368,0.0,0.0,0.0011,3000,cat,cat,cat,JobFamily,StartQuarter,SeniorityLevel,False,False,593,99.99512298312024
chi2,0.08594868020756943,891.534,0.0,0.0,0.0011,3000,num,cat,cat,Age,PerfScore,is_terminated,False,False,594,99.99515199728232
chi2,0.08562648259820207,8.5077,0.0,0.0,0.0011,3000,cat,cat,cat,SeniorityLevel,DivisionGroup,is_terminated,False,False,595,99.99518101144439
chi2,0.09710528232031651,219.738,0.0,0.0,0.001,3000,cat,num,cat,IntersectionalID,StartYear,is_terminated,False,False,596,99.99520738795538
chi2,0.10834268747437367,12.5193,0.0,0.0,0.001,3000,cat,num,cat,SeniorityLevel,ExitYear,is_minority_dept,False,False,597,99.99523376446635
chi2,0.08996972166752883,16.0922,0.0,0.0,0.001,3000,cat,cat,cat,Generation,ExitQuarter,SeniorityLevel,False,False,598,99.99526014097734
pearson,0.11171275205344516,0.029,0.0008,0.0076,0.001,3000,num,num,cat,DeptGenderRatio,ExitYear,PayZone_encoded,False,False,599,99.99528651748832
chi2,0.10848050150764688,11.6143,0.0,0.0,0.001,3000,cat,cat,cat,Generation,StartQuarter,SeniorityLevel,False,False,600,99.99531289399931
chi2,0.09448578380146412,1269.2436,0.0,0.0,0.001,3000,num,cat,cat,Age,DivisionGroup,is_minority_dept,False,False,601,99.99533927051029
chi2,0.11212025532332055,15.3486,0.0,0.0,0.001,3000,cat,cat,cat,Generation,StartQuarter,PerfScore,False,False,602,99.99536564702127
chi2,0.10062413056098186,5.1765,0.0,0.0,0.001,3000,cat,cat,cat,OrgLevel,StartQuarter,SeniorityLevel,False,False,603,99.99539202353226
chi2,0.1010926422685354,3.9251,0.0,0.0,0.001,3000,cat,cat,cat,OrgLevel,StartQuarter,PayZone_encoded,False,False,604,99.99541840004325
pearson,0.11171275205344516,0.029,0.0008,0.0076,0.001,3000,num,num,cat,DeptGenderRatio,ExitYear,SeniorityLevel,False,False,605,99.99544477655424
chi2,0.09944097326285935,6004.9066,0.0,0.0,0.001,3000,num,cat,cat,TenureDays,JobFamily,is_terminated,False,False,606,99.99547115306521
chi2,0.09019771709192871,15.7541,0.0,0.0,0.001,3000,cat,cat,cat,Generation,StartQuarter,is_terminated,False,False,607,99.9954975295762
chi2,0.0911291420515562,5.7344,0.0,0.0,0.001,3000,cat,cat,cat,Generation,GenderCode,PayZone_encoded,False,False,608,99.99552390608719
pearson,0.11171275205344516,0.029,0.0008,0.0076,0.001,3000,num,num,cat,DeptGenderRatio,ExitYear,PerfScore,False,False,609,99.99555028259817
chi2,0.09888520045753357,3.6786,0.0,0.0,0.001,3000,cat,cat,cat,DivisionGroup,IsManager,PerfScore,False,False,610,99.99557665910915
chi2,0.8414165866575654,17.165,0.0,0.0133,0.001,3000,cat,num,cat,Generation,ExitYear,is_minority_dept,False,False,611,99.99560303562014
chi2,0.19131853044132904,3.8026,0.0,0.0014,0.001,3000,cat,cat,cat,CareerStage,IsExecutive,is_terminated,False,False,612,99.99562941213111
chi2,0.11053933632622573,13.5077,0.0,0.0,0.001,3000,cat,cat,cat,CareerStage,RaceDesc,PayZone_encoded,False,False,613,99.9956557886421
chi2,0.09265189937920819,311.531,0.0,0.0,0.001,3000,num,cat,cat,TenureYears,CareerStage,is_minority_dept,False,False,614,99.99568216515307
chi2,0.10717441872351881,15.9587,0.0,0.0,0.001,3000,cat,cat,cat,ExitQuarter,DepartmentType,PerfScore,False,False,615,99.99570854166406
chi2,0.09782433045298321,4.4833,0.0,0.0,0.001,3000,cat,cat,cat,Generation,GenderCode,SeniorityLevel,False,False,616,99.99573491817505
chi2,0.19952980626895056,5.8766,0.0,0.0014,0.001,3000,cat,cat,cat,CareerStage,IsExecutive,is_minority_dept,False,False,617,99.99576129468603
chi2,0.0904178592004592,5.2576,0.0,0.0,0.001,3000,cat,cat,cat,DivisionGroup,IsManager,PayZone_encoded,False,False,618,99.99578767119701
chi2,0.11756523462094143,6.9311,0.0,0.0011,0.001,3000,cat,num,cat,OrgLevel,DeptGenderRatio,is_minority_dept,False,False,619,99.995814047708
chi2,0.11471215258026371,6.7424,0.0,0.0,0.0009,3000,cat,cat,cat,DivisionGroup,OrgLevel,is_terminated,False,False,620,99.99583778656788
chi2,0.2018925294450186,7.8861,0.0,0.0013,0.0009,3000,cat,cat,cat,JobFamily,SpanOfControl,is_terminated,False,False,621,99.99586152542777
pearson,0.11917404474821085,-0.0285,0.0008,0.155,0.0009,3000,num,num,cat,StartYear,ExitYear,PerfScore,False,False,622,99.99588526428764
chi2,0.21000646639538992,8.1443,0.0,0.0013,0.0009,3000,cat,cat,cat,JobFamily,SpanOfControl,is_minority_dept,False,False,623,99.99590900314752
pearson,0.11917404474821085,-0.0285,0.0008,0.155,0.0009,3000,num,num,cat,StartYear,ExitYear,PayZone_encoded,False,False,624,99.9959327420074
chi2,0.13261677056071386,3426.6033,0.0,0.0,0.0009,3000,num,cat,cat,TenureDays,Region,is_terminated,False,False,625,99.99595648086729
pearson,0.11917404474821085,-0.0285,0.0008,0.155,0.0009,3000,num,num,cat,StartYear,ExitYear,SeniorityLevel,False,False,626,99.99598021972716
chi2,0.121399648326311,29.7361,0.0,0.0,0.0009,3000,num,cat,cat,StartYear,DepartmentType,is_minority_dept,False,False,627,99.99600395858704
chi2,0.24034637949159338,29.8371,0.0,0.0014,0.0009,3000,cat,cat,cat,OrgLevel,IntersectionalID,is_minority_dept,False,False,628,99.99602769744692
chi2,0.1353331101520205,10.6748,0.0,0.0,0.0009,3000,cat,cat,cat,SeniorityLevel,ExitQuarter,PayZone_encoded,False,False,629,99.99605143630681
chi2,0.11262579459316291,154.0741,0.0,0.0,0.0009,3000,cat,cat,cat,IntersectionalID,ExitQuarter,PerfScore,False,False,630,99.99607517516668
chi2,0.1337865878926101,10.9244,0.0,0.0,0.0009,3000,cat,cat,cat,CareerStage,StartQuarter,PayZone_encoded,False,False,631,99.99609891402656
chi2,0.11492710359758196,14.7284,0.0,0.0,0.0009,3000,cat,cat,cat,StartQuarter,RaceDesc,SeniorityLevel,False,False,632,99.99612265288644
chi2,0.12234340273260458,18.7259,0.0,0.0,0.0009,3000,cat,cat,cat,DivisionGroup,ExitQuarter,is_minority_dept,False,False,633,99.99614639174634
chi2,0.1318552460528292,23.1369,0.0,0.0,0.0009,3000,num,cat,cat,DeptDiversityScore,RaceDesc,is_minority_dept,False,False,634,99.99617013060622
chi2,0.26029384410071,3.662,0.0,0.0016,0.0009,3000,cat,cat,cat,Generation,OrgLevel,is_minority_dept,False,False,635,99.99619386946608
chi2,0.1212320392196588,3.0925,0.0,0.0,0.0009,3000,cat,cat,cat,SeniorityLevel,StartQuarter,PerfScore,False,False,636,99.99621760832596
chi2,0.14123154029373958,6.115,0.0,0.0,0.0009,3000,cat,cat,cat,Generation,SpanOfControl,is_terminated,False,False,637,99.99624134718586
chi2,0.7134769331889861,1.3948,0.0,0.0065,0.0009,3000,cat,cat,cat,Region,SpanOfControl,PerfScore,False,False,638,99.99626508604574
chi2,0.12911086082598994,16.4772,0.0,0.0,0.0009,3000,cat,cat,cat,Generation,RaceDesc,SeniorityLevel,False,False,639,99.9962888249056
chi2,0.13048617151785466,2.4143,0.0,0.0,0.0009,3000,cat,cat,cat,IsManager,StartQuarter,PerfScore,False,False,640,99.99631256376549
chi2,0.5405068309401315,3.535,0.0,0.0034,0.0009,3000,cat,num,cat,OrgLevel,ExitYear,is_minority_dept,False,False,641,99.99633630262538
chi2,0.13041475616744783,2.037,0.0,0.0,0.0009,3000,cat,cat,cat,IsManager,SpanOfControl,is_terminated,False,False,642,99.99636004148526
chi2,0.11756523462094143,6.9311,0.0,0.0,0.0009,3000,cat,cat,cat,OrgLevel,DepartmentType,is_minority_dept,False,False,643,99.99638378034513
chi2,0.11756523462094148,6.9311,0.0,0.0,0.0009,3000,cat,num,cat,OrgLevel,DeptDiversityScore,is_minority_dept,False,False,644,99.99640751920501
chi2,0.1154022310524437,2.1593,0.0,0.0,0.0009,3000,cat,cat,cat,IsManager,SpanOfControl,is_minority_dept,False,False,645,99.9964312580649
chi2,0.1429036069469409,10.6093,0.0,0.0,0.0008,3000,cat,cat,cat,ExitQuarter,PerfScore,PayZone_encoded,False,False,646,99.99645235927368
chi2,0.15705248207040137,130.2564,0.0,0.0,0.0008,3000,num,cat,cat,TenureVsAvg,SeniorityLevel,is_terminated,False,False,647,99.99647346048245
chi2,0.4046269145915776,2.5228,0.0,0.002,0.0008,3000,cat,cat,cat,CareerStage,OrgLevel,is_minority_dept,False,False,648,99.99649456169124
chi2,0.16092821696872311,4.9964,0.0,0.0,0.0008,3000,cat,cat,cat,DivisionGroup,GenderCode,PayZone_encoded,False,False,649,99.99651566290001
chi2,0.1524103243859317,4.9601,0.0,0.001,0.0008,3000,cat,num,cat,IsExecutive,StartYear,is_terminated,False,False,650,99.99653676410878
chi2,0.17610902756142224,14.6287,0.0,0.0,0.0008,3000,cat,cat,cat,DivisionGroup,ExitQuarter,is_terminated,False,False,651,99.99655786531756
chi2,0.17499425198558144,14.638,0.0,0.0,0.0008,3000,cat,cat,cat,StartQuarter,RaceDesc,is_terminated,False,False,652,99.99657896652634
chi2,0.16337428353067768,1147.5929,0.0,0.0003,0.0008,3000,num,cat,cat,TenureDays,IsIC,is_minority_dept,False,False,653,99.99660006773512
chi2,0.14447068547272196,22.7015,0.0,0.0,0.0008,3000,cat,cat,cat,ExitQuarter,DepartmentType,PayZone_encoded,False,False,654,99.99662116894389
chi2,0.16379476554317257,1.2061,0.0,0.0,0.0008,3000,cat,cat,cat,SpanOfControl,GenderCode,SeniorityLevel,False,False,655,99.99664227015266
chi2,0.17528577210157525,4.1549,0.0,0.0,0.0008,3000,cat,cat,cat,OrgLevel,StartQuarter,is_terminated,False,False,656,99.99666337136145
chi2,0.1726195764136613,5.4583,0.0,0.0,0.0008,3000,cat,cat,cat,DivisionGroup,GenderCode,SeniorityLevel,False,False,657,99.99668447257022
chi2,0.16444574968187844,1.2034,0.0,0.0,0.0008,3000,cat,cat,cat,IsManager,SpanOfControl,PerfScore,False,False,658,99.996705573779
chi2,0.17018717950249004,2.2132,0.0,0.0,0.0008,3000,cat,cat,cat,IsIC,SpanOfControl,is_minority_dept,False,False,659,99.99672667498778
chi2,0.14131510537362743,1.3066,0.0,0.0,0.0008,3000,cat,cat,cat,IsIC,SpanOfControl,PayZone_encoded,False,False,660,99.99674777619656
chi2,0.15705248207040137,130.2564,0.0,0.0003,0.0008,3000,num,cat,cat,TenureYears,SeniorityLevel,is_terminated,False,False,661,99.99676887740534
chi2,0.16833148825212674,1.2845,0.0,0.0,0.0008,3000,cat,cat,cat,OrgLevel,GenderCode,is_minority_dept,False,False,662,99.9967899786141
chi2,0.15150880084318413,9.2416,0.0,0.0,0.0008,3000,cat,cat,cat,ExitQuarter,PerfScore,is_terminated,False,False,663,99.99681107982289
chi2,0.1475021654691723,13.5318,0.0,0.0,0.0008,3000,cat,num,cat,SeniorityLevel,ExitYear,is_terminated,False,False,664,99.99683218103166
chi2,0.19854084099770553,2121.6267,0.0,0.0,0.0007,3000,num,cat,cat,TenureVsAvg,IntersectionalID,is_minority_dept,False,False,665,99.99685064458936
chi2,0.21388538450688308,164.9113,0.0,0.0003,0.0007,3000,num,cat,cat,TenureYears,SeniorityLevel,is_minority_dept,False,False,666,99.99686910814704
chi2,0.1997175844179643,23.3245,0.0,0.0,0.0007,3000,num,cat,cat,DeptDiversityScore,ExitQuarter,is_minority_dept,False,False,667,99.99688757170473
chi2,0.2082293565878564,1143.8856,0.0,0.0,0.0007,3000,num,cat,cat,Age,StartQuarter,is_minority_dept,False,False,668,99.99690603526241
chi2,0.19766074802462705,16.0407,0.0,0.0,0.0007,3000,cat,cat,cat,Generation,RaceDesc,PerfScore,False,False,669,99.99692449882009
chi2,0.21629207251206722,321.9474,0.0,0.0,0.0007,3000,num,cat,cat,TenureYears,Generation,is_minority_dept,False,False,670,99.99694296237779
chi2,0.19971758441796456,23.3245,0.0,0.0,0.0007,3000,cat,cat,cat,ExitQuarter,DepartmentType,is_minority_dept,False,False,671,99.99696142593547
chi2,0.1925582806696059,14.6076,0.0,0.0,0.0007,3000,cat,cat,cat,CareerStage,ExitQuarter,PayZone_encoded,False,False,672,99.99697988949315
chi2,0.1960887892158794,84.3271,0.0,0.0009,0.0007,3000,num,cat,cat,TenureVsAvg,IsIC,is_minority_dept,False,False,673,99.99699835305084
chi2,0.20500785670275584,1.5847,0.0,0.0,0.0007,3000,cat,cat,cat,IsIC,SpanOfControl,is_terminated,False,False,674,99.99701681660854
chi2,0.19225800784705468,1.5784,0.0,0.0,0.0007,3000,cat,cat,cat,IsManager,StartQuarter,SeniorityLevel,False,False,675,99.99703528016622
chi2,0.20517445618624552,9.6394,0.0,0.0,0.0007,3000,cat,cat,cat,CareerStage,StartQuarter,SeniorityLevel,False,False,676,99.99705374372391
chi2,0.21647769578235712,14.0832,0.0,0.0,0.0007,3000,cat,cat,cat,CareerStage,StartQuarter,is_terminated,False,False,677,99.99707220728159
chi2,0.9279875730276228,3.1677,0.0,0.0213,0.0007,3000,cat,cat,cat,CareerStage,PerfScore,SeniorityLevel,False,False,678,99.99709067083927
chi2,0.19854084099770553,2121.6267,0.0,0.0,0.0007,3000,num,cat,cat,TenureYears,IntersectionalID,is_minority_dept,False,False,679,99.99710913439696
chi2,0.21136568354101418,2.4201,0.0,0.0,0.0007,3000,cat,cat,cat,OrgLevel,ExitQuarter,PerfScore,False,False,680,99.99712759795464
chi2,0.21756218078980716,5.4752,0.0,0.0,0.0007,3000,cat,num,cat,OrgLevel,StartYear,is_terminated,False,False,681,99.99714606151232
chi2,0.18308409401200956,10.793,0.0,0.0,0.0007,3000,cat,cat,cat,DivisionGroup,DepartmentType,SeniorityLevel,False,False,682,99.99716452507002
chi2,0.19190150299522313,86.5145,0.0,0.0,0.0007,3000,num,cat,cat,TenureVsAvg,OrgLevel,is_minority_dept,False,False,683,99.99718298862771
chi2,0.21445441274901622,3982.2549,0.0,0.0006,0.0007,3000,num,cat,cat,TenureDays,CareerStage,is_terminated,False,False,684,99.9972014521854
chi2,0.21504549719307328,4029.7308,0.0,0.0,0.0007,3000,num,cat,cat,TenureDays,Generation,is_terminated,False,False,685,99.99721991574307
chi2,0.19271905152521568,2.3197,0.0,0.0,0.0007,3000,cat,cat,cat,SpanOfControl,GenderCode,is_minority_dept,False,False,686,99.99723837930077
chi2,0.2210618520133794,1002.8835,0.0,0.0,0.0007,3000,num,cat,cat,TenureDays,IsExecutive,is_terminated,False,False,687,99.99725684285845
chi2,0.18500088018770713,116.5565,0.0,0.0,0.0007,3000,num,cat,cat,TenureVsAvg,SpanOfControl,is_minority_dept,False,False,688,99.99727530641613
chi2,0.19855782454047335,10.413,0.0,0.0,0.0007,3000,cat,cat,cat,DivisionGroup,Region,PerfScore,False,False,689,99.99729376997382
chi2,0.18036765169508512,4.4758,0.0,0.0,0.0007,3000,cat,cat,cat,DivisionGroup,IsManager,is_terminated,False,False,690,99.99731223353152
chi2,0.21629207251206722,321.9474,0.0,0.0,0.0007,3000,num,cat,cat,TenureVsAvg,Generation,is_minority_dept,False,False,691,99.9973306970892
pearson,0.1861236852873683,0.0241,0.0006,0.0,0.0007,3000,num,num,cat,DeptDiversityScore,StartYear,SeniorityLevel,False,False,692,99.99734916064689
chi2,0.2515930155679702,6.2614,0.0,0.0012,0.0007,3000,cat,cat,cat,SpanOfControl,DepartmentType,is_terminated,False,False,693,99.99736762420457
chi2,0.1979312850526503,13.1083,0.0,0.0,0.0007,3000,cat,cat,cat,DivisionGroup,PerfScore,PayZone_encoded,False,False,694,99.99738608776225
pearson,0.1861236852873683,0.0241,0.0006,0.0,0.0007,3000,num,num,cat,DeptDiversityScore,StartYear,PayZone_encoded,False,False,695,99.99740455131995
chi2,0.18416415961027885,15.3128,0.0,0.0,0.0007,3000,cat,cat,cat,Generation,ExitQuarter,PerfScore,False,False,696,99.99742301487763
